PMID,search_term,search_type
10931801,aspirin,Drug
10931797,aspirin,Drug
10928477,aspirin,Drug
10927752,aspirin,Drug
10926943,aspirin,Drug
10904435,aspirin,Drug
10917077,aspirin,Drug
10926135,aspirin,Drug
10926109,aspirin,Drug
10925341,aspirin,Drug
10925316,aspirin,Drug
10925237,aspirin,Drug
10924956,aspirin,Drug
10924892,aspirin,Drug
10924534,aspirin,Drug
10924533,aspirin,Drug
10924445,aspirin,Drug
10924298,aspirin,Drug
10918754,aspirin,Drug
10917986,aspirin,Drug
10917584,aspirin,Drug
10917353,aspirin,Drug
10917070,aspirin,Drug
10916855,aspirin,Drug
10923603,aspirin,Drug
10923598,aspirin,Drug
10923567,aspirin,Drug
10923565,aspirin,Drug
10923362,aspirin,Drug
10921413,aspirin,Drug
10920576,aspirin,Drug
10920346,aspirin,Drug
10919989,aspirin,Drug
10920064,aspirin,Drug
10920060,aspirin,Drug
10916537,aspirin,Drug
10916365,aspirin,Drug
10915461,aspirin,Drug
10915412,aspirin,Drug
10914173,aspirin,Drug
10914107,aspirin,Drug
10913594,aspirin,Drug
10913485,aspirin,Drug
10912743,aspirin,Drug
10911579,aspirin,Drug
10911483,aspirin,Drug
10910377,aspirin,Drug
10910184,aspirin,Drug
10909317,aspirin,Drug
10909314,aspirin,Drug
10909284,aspirin,Drug
10909045,aspirin,Drug
10908488,aspirin,Drug
10907463,aspirin,Drug
10906771,aspirin,Drug
10906436,aspirin,Drug
10906321,aspirin,Drug
10906301,aspirin,Drug
10906093,aspirin,Drug
10905358,aspirin,Drug
10904444,aspirin,Drug
10903927,aspirin,Drug
10903918,aspirin,Drug
10908209,aspirin,Drug
10905874,aspirin,Drug
10903770,aspirin,Drug
10902853,aspirin,Drug
10902139,aspirin,Drug
10902138,aspirin,Drug
10901722,aspirin,Drug
10901307,aspirin,Drug
10900900,aspirin,Drug
10899738,aspirin,Drug
10899270,aspirin,Drug
10898421,aspirin,Drug
10898414,aspirin,Drug
10898271,aspirin,Drug
10898270,aspirin,Drug
10898187,aspirin,Drug
10897976,aspirin,Drug
10897246,aspirin,Drug
10896991,aspirin,Drug
10896977,aspirin,Drug
10896240,aspirin,Drug
10896014,aspirin,Drug
10895349,aspirin,Drug
10894976,aspirin,Drug
10894809,aspirin,Drug
10896543,aspirin,Drug
10894434,aspirin,Drug
10894182,aspirin,Drug
10893879,aspirin,Drug
10893655,aspirin,Drug
10892889,aspirin,Drug
10892787,aspirin,Drug
10892662,aspirin,Drug
10892453,aspirin,Drug
10892296,aspirin,Drug
10892000,aspirin,Drug
10891429,aspirin,Drug
10890638,aspirin,Drug
10890581,aspirin,Drug
10890286,aspirin,Drug
10889159,aspirin,Drug
10892409,aspirin,Drug
10892001,aspirin,Drug
10889127,aspirin,Drug
10889124,aspirin,Drug
10888462,aspirin,Drug
10887949,aspirin,Drug
10887308,aspirin,Drug
10888978,aspirin,Drug
10885615,aspirin,Drug
10885481,aspirin,Drug
10885147,aspirin,Drug
10884789,aspirin,Drug
10884487,aspirin,Drug
10884453,aspirin,Drug
10884442,aspirin,Drug
10883367,aspirin,Drug
10883057,aspirin,Drug
10882897,aspirin,Drug
10882763,aspirin,Drug
10882220,aspirin,Drug
10881256,aspirin,Drug
10880852,aspirin,Drug
10879060,aspirin,Drug
10879034,aspirin,Drug
10879007,aspirin,Drug
10878743,aspirin,Drug
10878621,aspirin,Drug
10878438,aspirin,Drug
10877525,aspirin,Drug
10877339,aspirin,Drug
10877042,aspirin,Drug
10881795,aspirin,Drug
10880423,aspirin,Drug
10880408,aspirin,Drug
10875829,aspirin,Drug
10875825,aspirin,Drug
10875579,aspirin,Drug
10875528,aspirin,Drug
10875490,aspirin,Drug
10875319,aspirin,Drug
10875105,aspirin,Drug
10874543,aspirin,Drug
10874542,aspirin,Drug
10874540,aspirin,Drug
10874265,aspirin,Drug
10874156,aspirin,Drug
10874015,aspirin,Drug
10873724,aspirin,Drug
10874258,aspirin,Drug
10873876,aspirin,Drug
10872704,aspirin,Drug
10871970,aspirin,Drug
10871557,aspirin,Drug
10871339,aspirin,Drug
10870801,aspirin,Drug
10870776,aspirin,Drug
10868921,aspirin,Drug
10868699,aspirin,Drug
10868686,aspirin,Drug
10868553,aspirin,Drug
10868521,aspirin,Drug
10868520,aspirin,Drug
10868519,aspirin,Drug
10868516,aspirin,Drug
10868495,aspirin,Drug
10868447,aspirin,Drug
10867744,aspirin,Drug
10866870,aspirin,Drug
10865869,aspirin,Drug
10865867,aspirin,Drug
10865248,aspirin,Drug
10863797,aspirin,Drug
10863553,aspirin,Drug
10862819,aspirin,Drug
10862388,aspirin,Drug
10862257,aspirin,Drug
10860637,aspirin,Drug
10860175,aspirin,Drug
10860174,aspirin,Drug
10859699,aspirin,Drug
10859585,aspirin,Drug
10859212,aspirin,Drug
10862586,aspirin,Drug
10860828,aspirin,Drug
10859288,aspirin,Drug
10859038,aspirin,Drug
10859033,aspirin,Drug
10858422,aspirin,Drug
10856283,aspirin,Drug
10855953,aspirin,Drug
10855416,aspirin,Drug
10855409,aspirin,Drug
10855360,aspirin,Drug
10854861,aspirin,Drug
10853850,aspirin,Drug
10853749,aspirin,Drug
10853626,aspirin,Drug
10853036,aspirin,Drug
10852317,aspirin,Drug
10852316,aspirin,Drug
10852175,aspirin,Drug
10852089,aspirin,Drug
10851965,aspirin,Drug
10851859,aspirin,Drug
10851364,aspirin,Drug
10845338,aspirin,Drug
10844112,aspirin,Drug
10844096,aspirin,Drug
10852661,aspirin,Drug
10851225,aspirin,Drug
10849251,aspirin,Drug
10849188,aspirin,Drug
10848980,aspirin,Drug
10848697,aspirin,Drug
10847250,aspirin,Drug
10847148,aspirin,Drug
10846758,aspirin,Drug
10846706,aspirin,Drug
10846633,aspirin,Drug
10846615,aspirin,Drug
10848440,aspirin,Drug
10848224,aspirin,Drug
10848054,aspirin,Drug
10845220,aspirin,Drug
10844374,aspirin,Drug
10843404,aspirin,Drug
10841923,aspirin,Drug
10841228,aspirin,Drug
10841227,aspirin,Drug
10841038,aspirin,Drug
10840494,aspirin,Drug
10840301,aspirin,Drug
10839486,aspirin,Drug
10837790,aspirin,Drug
10837003,aspirin,Drug
10836736,aspirin,Drug
10835439,aspirin,Drug
10835435,aspirin,Drug
10836886,aspirin,Drug
10834640,aspirin,Drug
10834181,aspirin,Drug
10833803,aspirin,Drug
10833709,aspirin,Drug
10835091,aspirin,Drug
10833211,aspirin,Drug
10832562,aspirin,Drug
10832129,aspirin,Drug
10831061,aspirin,Drug
10830560,aspirin,Drug
10830093,aspirin,Drug
10830086,aspirin,Drug
10829811,aspirin,Drug
10829351,aspirin,Drug
10828222,aspirin,Drug
10827385,aspirin,Drug
10827375,aspirin,Drug
10827369,aspirin,Drug
10826592,aspirin,Drug
10826567,aspirin,Drug
10826452,aspirin,Drug
10825891,aspirin,Drug
10825308,aspirin,Drug
10824632,aspirin,Drug
10824369,aspirin,Drug
10823275,aspirin,Drug
10823274,aspirin,Drug
10823264,aspirin,Drug
10822682,aspirin,Drug
10822515,aspirin,Drug
10822076,aspirin,Drug
10822073,aspirin,Drug
10822036,aspirin,Drug
10823671,aspirin,Drug
10822119,aspirin,Drug
10821360,aspirin,Drug
10821123,aspirin,Drug
10820932,aspirin,Drug
10819710,aspirin,Drug
10819416,aspirin,Drug
10818999,aspirin,Drug
10818997,aspirin,Drug
10818463,aspirin,Drug
10818443,aspirin,Drug
10818069,aspirin,Drug
10678085,aspirin,Drug
10817929,aspirin,Drug
10817776,aspirin,Drug
10817174,aspirin,Drug
10816899,aspirin,Drug
10816805,aspirin,Drug
10816090,aspirin,Drug
10815466,aspirin,Drug
10814645,aspirin,Drug
10813765,aspirin,Drug
10812933,aspirin,Drug
10812814,aspirin,Drug
10812108,aspirin,Drug
10811855,aspirin,Drug
10811531,aspirin,Drug
10811527,aspirin,Drug
10811511,aspirin,Drug
10811139,aspirin,Drug
10810877,aspirin,Drug
10810775,aspirin,Drug
10809897,aspirin,Drug
10809587,aspirin,Drug
10809179,aspirin,Drug
10808182,aspirin,Drug
10808153,aspirin,Drug
10811588,aspirin,Drug
10809559,aspirin,Drug
10809558,aspirin,Drug
10809557,aspirin,Drug
10809556,aspirin,Drug
10809555,aspirin,Drug
10807458,aspirin,Drug
10807421,aspirin,Drug
10807405,aspirin,Drug
10807398,aspirin,Drug
10807359,aspirin,Drug
10806876,aspirin,Drug
10806602,aspirin,Drug
10805043,aspirin,Drug
10804741,aspirin,Drug
10804740,aspirin,Drug
10804041,aspirin,Drug
10802407,aspirin,Drug
10802071,aspirin,Drug
10801995,aspirin,Drug
10801370,aspirin,Drug
10801752,aspirin,Drug
10801048,aspirin,Drug
10800165,aspirin,Drug
10799628,aspirin,Drug
10799083,aspirin,Drug
10798367,aspirin,Drug
10798331,aspirin,Drug
10797981,aspirin,Drug
10797825,aspirin,Drug
10797693,aspirin,Drug
10797692,aspirin,Drug
10796855,aspirin,Drug
10796639,aspirin,Drug
10796452,aspirin,Drug
10796451,aspirin,Drug
10796426,aspirin,Drug
10796420,aspirin,Drug
10796384,aspirin,Drug
10796329,aspirin,Drug
10796315,aspirin,Drug
10796314,aspirin,Drug
10796306,aspirin,Drug
10796284,aspirin,Drug
10796208,aspirin,Drug
10796091,aspirin,Drug
10796063,aspirin,Drug
10794808,aspirin,Drug
10794290,aspirin,Drug
10793824,aspirin,Drug
10793428,aspirin,Drug
10793178,aspirin,Drug
10792206,aspirin,Drug
10792129,aspirin,Drug
10792114,aspirin,Drug
10791406,aspirin,Drug
10791139,aspirin,Drug
10790950,aspirin,Drug
10789564,aspirin,Drug
10789409,aspirin,Drug
10788981,aspirin,Drug
10787462,aspirin,Drug
10787361,aspirin,Drug
10786868,aspirin,Drug
10785243,aspirin,Drug
10784014,aspirin,Drug
10783956,aspirin,Drug
10783622,aspirin,Drug
10783615,aspirin,Drug
10783217,aspirin,Drug
10782484,aspirin,Drug
10781899,aspirin,Drug
10781778,aspirin,Drug
10781753,aspirin,Drug
10781751,aspirin,Drug
10781193,aspirin,Drug
10780769,aspirin,Drug
10780597,aspirin,Drug
10780575,aspirin,Drug
10780313,aspirin,Drug
10779274,aspirin,Drug
10779214,aspirin,Drug
10778723,aspirin,Drug
10778403,aspirin,Drug
10777832,aspirin,Drug
10776741,aspirin,Drug
10776735,aspirin,Drug
10776186,aspirin,Drug
10776056,aspirin,Drug
10776008,aspirin,Drug
10776007,aspirin,Drug
10776005,aspirin,Drug
10774537,aspirin,Drug
10774479,aspirin,Drug
10773934,aspirin,Drug
10773236,aspirin,Drug
10773011,aspirin,Drug
10778998,aspirin,Drug
10778545,aspirin,Drug
10776391,aspirin,Drug
10771968,aspirin,Drug
10771683,aspirin,Drug
10771562,aspirin,Drug
10771550,aspirin,Drug
10770859,aspirin,Drug
10770005,aspirin,Drug
10769777,aspirin,Drug
10769133,aspirin,Drug
10770301,aspirin,Drug
10767459,aspirin,Drug
10768906,aspirin,Drug
10766412,aspirin,Drug
10766315,aspirin,Drug
10766033,aspirin,Drug
10764672,aspirin,Drug
10767131,aspirin,Drug
10767121,aspirin,Drug
10767111,aspirin,Drug
10764477,aspirin,Drug
10763346,aspirin,Drug
10763210,aspirin,Drug
10763209,aspirin,Drug
10763208,aspirin,Drug
10763207,aspirin,Drug
10763206,aspirin,Drug
10763205,aspirin,Drug
10763204,aspirin,Drug
10763203,aspirin,Drug
10763202,aspirin,Drug
10763201,aspirin,Drug
10763200,aspirin,Drug
10763199,aspirin,Drug
10762822,aspirin,Drug
10762797,aspirin,Drug
10762021,aspirin,Drug
10761956,aspirin,Drug
10761870,aspirin,Drug
10761522,aspirin,Drug
10760373,aspirin,Drug
10760353,aspirin,Drug
10760504,aspirin,Drug
10759996,aspirin,Drug
10759852,aspirin,Drug
10759689,aspirin,Drug
10759379,aspirin,Drug
10758782,aspirin,Drug
10758443,aspirin,Drug
10758396,aspirin,Drug
10757832,aspirin,Drug
10757830,aspirin,Drug
10757438,aspirin,Drug
10756616,aspirin,Drug
10756241,aspirin,Drug
10836906,aspirin,Drug
10754379,aspirin,Drug
10750600,aspirin,Drug
10750471,aspirin,Drug
10750251,aspirin,Drug
10749339,aspirin,Drug
10749097,aspirin,Drug
10749096,aspirin,Drug
10749093,aspirin,Drug
10748949,aspirin,Drug
10748654,aspirin,Drug
10748237,aspirin,Drug
10747982,aspirin,Drug
10747565,aspirin,Drug
10747265,aspirin,Drug
10746868,aspirin,Drug
10746859,aspirin,Drug
10746349,aspirin,Drug
10746098,aspirin,Drug
10745971,aspirin,Drug
10745330,aspirin,Drug
10745607,aspirin,Drug
10745504,aspirin,Drug
10745488,aspirin,Drug
10745157,aspirin,Drug
10744623,aspirin,Drug
10744158,aspirin,Drug
10743308,aspirin,Drug
10742988,aspirin,Drug
10742005,aspirin,Drug
10741931,aspirin,Drug
10741808,aspirin,Drug
10741635,aspirin,Drug
10741634,aspirin,Drug
10740409,aspirin,Drug
10740341,aspirin,Drug
10740135,aspirin,Drug
10741915,aspirin,Drug
10741314,aspirin,Drug
10741273,aspirin,Drug
10739393,aspirin,Drug
10739392,aspirin,Drug
10738847,aspirin,Drug
10738133,aspirin,Drug
10737937,aspirin,Drug
10737554,aspirin,Drug
10737277,aspirin,Drug
10737274,aspirin,Drug
10736910,aspirin,Drug
10736908,aspirin,Drug
10735695,aspirin,Drug
10735148,aspirin,Drug
10734747,aspirin,Drug
10736303,aspirin,Drug
10733842,aspirin,Drug
10732004,aspirin,Drug
10731470,aspirin,Drug
10731404,aspirin,Drug
10731339,aspirin,Drug
10732504,aspirin,Drug
10731377,aspirin,Drug
10731290,aspirin,Drug
10731278,aspirin,Drug
10731264,aspirin,Drug
10729994,aspirin,Drug
10730616,aspirin,Drug
10728021,aspirin,Drug
10728018,aspirin,Drug
10727528,aspirin,Drug
10726211,aspirin,Drug
10726046,aspirin,Drug
10725994,aspirin,Drug
10725993,aspirin,Drug
10725992,aspirin,Drug
10725990,aspirin,Drug
10725986,aspirin,Drug
10725980,aspirin,Drug
10725977,aspirin,Drug
10725967,aspirin,Drug
10726022,aspirin,Drug
10726021,aspirin,Drug
10725999,aspirin,Drug
10724058,aspirin,Drug
10723974,aspirin,Drug
10723271,aspirin,Drug
10723150,aspirin,Drug
10722949,aspirin,Drug
10722843,aspirin,Drug
10724797,aspirin,Drug
10723454,aspirin,Drug
10722764,aspirin,Drug
10722063,aspirin,Drug
10721452,aspirin,Drug
10721451,aspirin,Drug
10720771,aspirin,Drug
10720537,aspirin,Drug
10722332,aspirin,Drug
10678579,aspirin,Drug
10719942,aspirin,Drug
10719394,aspirin,Drug
10719294,aspirin,Drug
10718778,aspirin,Drug
10718431,aspirin,Drug
10717515,aspirin,Drug
10718766,aspirin,Drug
10718501,aspirin,Drug
10716490,aspirin,Drug
10716488,aspirin,Drug
10716478,aspirin,Drug
10716139,aspirin,Drug
10715924,aspirin,Drug
10715891,aspirin,Drug
10715270,aspirin,Drug
10715254,aspirin,Drug
10714657,aspirin,Drug
10714652,aspirin,Drug
10713909,aspirin,Drug
10712972,aspirin,Drug
10712814,aspirin,Drug
10714217,aspirin,Drug
10712755,aspirin,Drug
10712414,aspirin,Drug
10712390,aspirin,Drug
10710582,aspirin,Drug
10712092,aspirin,Drug
10711746,aspirin,Drug
10710817,aspirin,Drug
10710573,aspirin,Drug
10710050,aspirin,Drug
10709913,aspirin,Drug
10709906,aspirin,Drug
10709819,aspirin,Drug
10709440,aspirin,Drug
10709052,aspirin,Drug
10709674,aspirin,Drug
10709165,aspirin,Drug
10707125,aspirin,Drug
10706128,aspirin,Drug
10705557,aspirin,Drug
10705457,aspirin,Drug
10705177,aspirin,Drug
10704554,aspirin,Drug
10704076,aspirin,Drug
10703994,aspirin,Drug
10702891,aspirin,Drug
10702699,aspirin,Drug
10704169,aspirin,Drug
10703966,aspirin,Drug
10702003,aspirin,Drug
10701943,aspirin,Drug
10701410,aspirin,Drug
10701320,aspirin,Drug
10701310,aspirin,Drug
10700490,aspirin,Drug
10698490,aspirin,Drug
10698039,aspirin,Drug
10697373,aspirin,Drug
10697085,aspirin,Drug
10696686,aspirin,Drug
10702018,aspirin,Drug
10698631,aspirin,Drug
10695772,aspirin,Drug
10695706,aspirin,Drug
10695702,aspirin,Drug
10695620,aspirin,Drug
10695496,aspirin,Drug
10695494,aspirin,Drug
10695091,aspirin,Drug
10695395,aspirin,Drug
10694338,aspirin,Drug
10694241,aspirin,Drug
10692772,aspirin,Drug
10692757,aspirin,Drug
10692744,aspirin,Drug
10692261,aspirin,Drug
10679058,aspirin,Drug
10692466,aspirin,Drug
10691374,aspirin,Drug
10691076,aspirin,Drug
10690979,aspirin,Drug
10690717,aspirin,Drug
10690130,aspirin,Drug
10689683,aspirin,Drug
10689261,aspirin,Drug
10678330,aspirin,Drug
10678329,aspirin,Drug
10688535,aspirin,Drug
10688234,aspirin,Drug
10688174,aspirin,Drug
10687453,aspirin,Drug
10687040,aspirin,Drug
10686827,aspirin,Drug
10686772,aspirin,Drug
10686657,aspirin,Drug
10686454,aspirin,Drug
10685363,aspirin,Drug
10685133,aspirin,Drug
10684139,aspirin,Drug
10683652,aspirin,Drug
10683422,aspirin,Drug
10684484,aspirin,Drug
10682168,aspirin,Drug
10682060,aspirin,Drug
10681486,aspirin,Drug
10681480,aspirin,Drug
10680040,aspirin,Drug
10680039,aspirin,Drug
10680038,aspirin,Drug
10680036,aspirin,Drug
10677787,aspirin,Drug
10677161,aspirin,Drug
10677093,aspirin,Drug
10675238,aspirin,Drug
10675102,aspirin,Drug
10675101,aspirin,Drug
10675022,aspirin,Drug
10674923,aspirin,Drug
10674920,aspirin,Drug
10674896,aspirin,Drug
10674775,aspirin,Drug
10674573,aspirin,Drug
10674411,aspirin,Drug
10673289,aspirin,Drug
10673176,aspirin,Drug
10672995,aspirin,Drug
10672889,aspirin,Drug
10671824,aspirin,Drug
10671729,aspirin,Drug
10671506,aspirin,Drug
10673265,aspirin,Drug
10673248,aspirin,Drug
10673244,aspirin,Drug
10673243,aspirin,Drug
10673236,aspirin,Drug
10673235,aspirin,Drug
10670138,aspirin,Drug
10668855,aspirin,Drug
10668844,aspirin,Drug
10668685,aspirin,Drug
10668642,aspirin,Drug
10668484,aspirin,Drug
10668341,aspirin,Drug
10668283,aspirin,Drug
10668177,aspirin,Drug
10667644,aspirin,Drug
10667392,aspirin,Drug
10667389,aspirin,Drug
10667343,aspirin,Drug
10667325,aspirin,Drug
10667322,aspirin,Drug
10667077,aspirin,Drug
10666828,aspirin,Drug
10666662,aspirin,Drug
10665553,aspirin,Drug
10665552,aspirin,Drug
10665549,aspirin,Drug
10665546,aspirin,Drug
10664936,aspirin,Drug
10662731,aspirin,Drug
10662482,aspirin,Drug
10660873,aspirin,Drug
10662478,aspirin,Drug
10660094,aspirin,Drug
10659607,aspirin,Drug
10658565,aspirin,Drug
10658001,aspirin,Drug
10656972,aspirin,Drug
10656300,aspirin,Drug
10656215,aspirin,Drug
10655750,aspirin,Drug
10654457,aspirin,Drug
10653676,aspirin,Drug
10654888,aspirin,Drug
10652758,aspirin,Drug
10652584,aspirin,Drug
10653425,aspirin,Drug
10652862,aspirin,Drug
10651661,aspirin,Drug
10651387,aspirin,Drug
10650314,aspirin,Drug
10650255,aspirin,Drug
10649648,aspirin,Drug
10649166,aspirin,Drug
10648469,aspirin,Drug
10650852,aspirin,Drug
10647684,aspirin,Drug
10646036,aspirin,Drug
10645991,aspirin,Drug
10645679,aspirin,Drug
10644618,aspirin,Drug
10645938,aspirin,Drug
10645678,aspirin,Drug
10645034,aspirin,Drug
10644878,aspirin,Drug
10643954,aspirin,Drug
10643705,aspirin,Drug
10643283,aspirin,Drug
10642937,aspirin,Drug
10641409,aspirin,Drug
10641348,aspirin,Drug
10641155,aspirin,Drug
10640801,aspirin,Drug
10640221,aspirin,Drug
10640216,aspirin,Drug
10639891,aspirin,Drug
10639851,aspirin,Drug
10639187,aspirin,Drug
10639016,aspirin,Drug
10639013,aspirin,Drug
10639010,aspirin,Drug
10639009,aspirin,Drug
10638576,aspirin,Drug
10638278,aspirin,Drug
10638697,aspirin,Drug
10637671,aspirin,Drug
10636873,aspirin,Drug
10636365,aspirin,Drug
10636278,aspirin,Drug
10634306,aspirin,Drug
10634286,aspirin,Drug
10633496,aspirin,Drug
10632835,aspirin,Drug
10632815,aspirin,Drug
10632736,aspirin,Drug
10632269,aspirin,Drug
10631359,aspirin,Drug
10632467,aspirin,Drug
10632465,aspirin,Drug
10629575,aspirin,Drug
10629418,aspirin,Drug
10629416,aspirin,Drug
10629406,aspirin,Drug
10629402,aspirin,Drug
10629394,aspirin,Drug
10629348,aspirin,Drug
10629345,aspirin,Drug
10630831,aspirin,Drug
10629928,aspirin,Drug
10629700,aspirin,Drug
11130935,aspirin,Drug
11110771,aspirin,Drug
11102254,aspirin,Drug
10628336,aspirin,Drug
10628487,aspirin,Drug
10627824,aspirin,Drug
10627383,aspirin,Drug
10626494,aspirin,Drug
10626340,aspirin,Drug
10624490,aspirin,Drug
10624133,aspirin,Drug
10623781,aspirin,Drug
10625025,aspirin,Drug
10624784,aspirin,Drug
10624433,aspirin,Drug
10624398,aspirin,Drug
10620739,aspirin,Drug
10622682,aspirin,Drug
10622235,aspirin,Drug
10622166,aspirin,Drug
10622088,aspirin,Drug
10621877,aspirin,Drug
10618308,aspirin,Drug
10617389,aspirin,Drug
10617388,aspirin,Drug
10618952,aspirin,Drug
10618584,aspirin,Drug
10618576,aspirin,Drug
10618439,aspirin,Drug
10617371,aspirin,Drug
10617011,aspirin,Drug
26368635,aspirin,Drug
20478214,aspirin,Drug
10616246,aspirin,Drug
10616019,aspirin,Drug
10615479,aspirin,Drug
10613997,aspirin,Drug
10613995,aspirin,Drug
10614805,aspirin,Drug
10614791,aspirin,Drug
10614194,aspirin,Drug
10614154,aspirin,Drug
10613664,aspirin,Drug
10613624,aspirin,Drug
10610341,aspirin,Drug
10610340,aspirin,Drug
10609921,aspirin,Drug
10608988,aspirin,Drug
10612517,aspirin,Drug
10612176,aspirin,Drug
10611442,aspirin,Drug
10610246,aspirin,Drug
10609931,aspirin,Drug
10609620,aspirin,Drug
10607736,aspirin,Drug
10608522,aspirin,Drug
10608482,aspirin,Drug
10608194,aspirin,Drug
10608053,aspirin,Drug
10608050,aspirin,Drug
10608045,aspirin,Drug
10608044,aspirin,Drug
10606932,aspirin,Drug
10605956,aspirin,Drug
10604663,aspirin,Drug
10604544,aspirin,Drug
10601050,aspirin,Drug
10599648,aspirin,Drug
10606877,aspirin,Drug
10606227,aspirin,Drug
10606107,aspirin,Drug
10605990,aspirin,Drug
10605601,aspirin,Drug
10604953,aspirin,Drug
10604908,aspirin,Drug
10601615,aspirin,Drug
10601612,aspirin,Drug
10601381,aspirin,Drug
10600792,aspirin,Drug
10600042,aspirin,Drug
10599950,aspirin,Drug
10599320,aspirin,Drug
10598619,aspirin,Drug
10598480,aspirin,Drug
10598366,aspirin,Drug
10598250,aspirin,Drug
10598243,aspirin,Drug
10598235,aspirin,Drug
10598030,aspirin,Drug
10597388,aspirin,Drug
10596796,aspirin,Drug
10596684,aspirin,Drug
10553183,aspirin,Drug
10595630,aspirin,Drug
10595862,aspirin,Drug
10595379,aspirin,Drug
10595378,aspirin,Drug
10594488,aspirin,Drug
10594478,aspirin,Drug
10541780,aspirin,Drug
10541219,aspirin,Drug
10591636,aspirin,Drug
10591389,aspirin,Drug
10590224,aspirin,Drug
10593167,aspirin,Drug
10592756,aspirin,Drug
10591083,aspirin,Drug
10591082,aspirin,Drug
10591045,aspirin,Drug
10590749,aspirin,Drug
10590187,aspirin,Drug
10588611,aspirin,Drug
10588199,aspirin,Drug
10587386,aspirin,Drug
10585861,aspirin,Drug
10590058,aspirin,Drug
10588785,aspirin,Drug
10588784,aspirin,Drug
10588466,aspirin,Drug
10588463,aspirin,Drug
10588461,aspirin,Drug
10588209,aspirin,Drug
10588198,aspirin,Drug
10587392,aspirin,Drug
10586487,aspirin,Drug
10585345,aspirin,Drug
10585154,aspirin,Drug
10585026,aspirin,Drug
10583122,aspirin,Drug
10581773,aspirin,Drug
10581767,aspirin,Drug
10583723,aspirin,Drug
10583440,aspirin,Drug
10582976,aspirin,Drug
10582865,aspirin,Drug
10582825,aspirin,Drug
10581998,aspirin,Drug
10581993,aspirin,Drug
10581992,aspirin,Drug
10581376,aspirin,Drug
10581086,aspirin,Drug
10581068,aspirin,Drug
10580354,aspirin,Drug
10580353,aspirin,Drug
10578703,aspirin,Drug
10578123,aspirin,Drug
10577636,aspirin,Drug
10577332,aspirin,Drug
10577567,aspirin,Drug
10577558,aspirin,Drug
10577530,aspirin,Drug
10577465,aspirin,Drug
10577464,aspirin,Drug
10577093,aspirin,Drug
10577092,aspirin,Drug
10553341,aspirin,Drug
10540937,aspirin,Drug
10576003,aspirin,Drug
10575906,aspirin,Drug
10575518,aspirin,Drug
10574974,aspirin,Drug
10573278,aspirin,Drug
10573482,aspirin,Drug
10572811,aspirin,Drug
10571609,aspirin,Drug
